device_id,connection_date,connection_time,device_type
296,2023-01-17,2023-04-15 11:39:44,Watch
229,2023-03-08,2023-04-15 00:38:22,IoT Device
98,2023-03-16,2023-04-15 18:06:30,Monitor
25,2023-01-05,2023-04-15 11:45:54,IoT Device
154,2023-03-30,2023-04-15 20:18:02,Watch
254,2023-01-10,2023-04-15 14:07:46,IoT Device
651,2023-02-26,2023-04-15 00:01:28,IoT Device
127,2023-02-17,2023-04-15 07:41:36,Watch
823,2023-03-24,2023-04-15 13:23:01,Monitor
401,2023-02-01,2023-04-15 11:16:53,Speaker
128,2023-03-30,2023-04-15 08:40:29,Monitor
190,2023-03-06,2023-04-15 06:36:05,Watch
826,2023-01-23,2023-04-15 18:45:26,Watch
152,2023-03-05,2023-04-15 06:50:08,IoT Device
883,2023-03-28,2023-04-15 08:57:57,Speaker
256,2023-01-11,2023-04-15 00:15:17,IoT Device
146,2023-01-05,2023-04-15 00:14:15,Monitor
27,2023-02-24,2023-04-15 02:15:37,Speaker
143,2023-03-12,2023-04-15 13:54:02,Speaker
567,2023-01-31,2023-04-15 16:47:41,Monitor
985,2023-03-12,2023-04-15 06:34:56,Speaker
218,2023-03-06,2023-04-15 12:34:44,IoT Device
823,2023-02-01,2023-04-15 14:51:09,Speaker
935,2023-01-05,2023-04-15 07:33:38,Watch
27,2023-03-28,2023-04-15 09:53:22,IoT Device
596,2023-01-31,2023-04-15 19:44:12,Speaker
478,2023-03-04,2023-04-15 12:05:08,Monitor
419,2023-01-16,2023-04-15 19:47:46,IoT Device
619,2023-03-10,2023-04-15 06:45:33,Watch
668,2023-01-10,2023-04-15 23:58:38,Speaker
607,2023-01-18,2023-04-15 09:40:12,Monitor
463,2023-02-13,2023-04-15 12:57:23,Monitor
263,2023-01-05,2023-04-15 05:11:50,Watch
529,2023-03-12,2023-04-15 14:27:07,IoT Device
492,2023-03-17,2023-04-15 21:10:44,Monitor
262,2023-01-14,2023-04-15 03:51:56,Speaker
566,2023-01-23,2023-04-15 00:50:23,Monitor
758,2023-02-12,2023-04-15 11:13:03,Watch
826,2023-03-16,2023-04-15 15:53:12,Watch
413,2023-03-14,2023-04-15 18:13:04,Monitor
739,2023-03-04,2023-04-15 19:13:06,Watch
732,2023-03-31,2023-04-15 03:38:21,Speaker
823,2023-02-20,2023-04-15 11:50:04,Monitor
916,2023-01-21,2023-04-15 05:54:39,Monitor
879,2023-03-06,2023-04-15 21:59:50,IoT Device
943,2023-01-29,2023-04-15 07:51:09,Watch
13,2023-02-05,2023-04-15 14:47:19,Monitor
888,2023-02-16,2023-04-15 02:34:21,Watch
970,2023-01-13,2023-04-15 08:47:12,Monitor
275,2023-02-03,2023-04-15 00:40:28,Speaker
182,2023-01-24,2023-04-15 13:24:19,Speaker
137,2023-02-17,2023-04-15 06:44:44,Monitor
639,2023-03-20,2023-04-15 19:12:06,Speaker
290,2023-01-02,2023-04-15 01:20:56,Monitor
796,2023-02-18,2023-04-15 15:50:48,IoT Device
925,2023-01-04,2023-04-15 09:34:14,IoT Device
793,2023-03-06,2023-04-15 15:38:34,Speaker
709,2023-01-16,2023-04-15 11:55:34,Watch
80,2023-03-02,2023-04-15 13:26:15,Watch
619,2023-01-21,2023-04-15 12:06:40,IoT Device
536,2023-03-26,2023-04-15 08:23:33,Watch
739,2023-01-11,2023-04-15 05:37:43,Watch
497,2023-03-14,2023-04-15 06:20:41,Speaker
812,2023-03-08,2023-04-15 15:31:49,IoT Device
692,2023-03-18,2023-04-15 15:13:20,Watch
359,2023-01-09,2023-04-15 06:08:54,Monitor
116,2023-03-16,2023-04-15 11:12:10,IoT Device
652,2023-01-18,2023-04-15 18:57:06,IoT Device
626,2023-03-28,2023-04-15 15:22:36,Speaker
440,2023-03-13,2023-04-15 19:38:22,Watch
97,2023-03-14,2023-04-15 08:18:53,Monitor
806,2023-03-08,2023-04-15 01:35:26,Watch
134,2023-02-28,2023-04-15 02:09:20,Speaker
657,2023-03-02,2023-04-15 01:19:22,Monitor
470,2023-01-24,2023-04-15 16:04:12,Speaker
398,2023-03-24,2023-04-15 10:24:32,Speaker
944,2023-01-16,2023-04-15 09:20:59,Speaker
999,2023-02-04,2023-04-15 10:13:25,Monitor
937,2023-03-08,2023-04-15 13:51:45,IoT Device
474,2023-02-04,2023-04-15 22:41:25,IoT Device
777,2023-03-10,2023-04-15 20:34:20,Monitor
317,2023-02-23,2023-04-15 09:09:41,Monitor
540,2023-04-01,2023-04-15 14:03:06,Monitor
965,2023-02-24,2023-04-15 22:05:20,Monitor
424,2023-01-22,2023-04-15 11:41:26,Watch
13,2023-01-26,2023-04-15 16:13:20,Watch
167,2023-03-30,2023-04-15 03:16:24,Watch
17,2023-03-29,2023-04-15 16:00:28,Watch
502,2023-01-13,2023-04-15 21:26:48,Speaker
993,2023-02-20,2023-04-15 16:42:51,Watch
195,2023-03-17,2023-04-15 04:12:32,Monitor
726,2023-02-25,2023-04-15 05:08:36,Speaker
185,2023-02-12,2023-04-15 07:00:51,Watch
325,2023-02-12,2023-04-15 15:45:47,IoT Device
908,2023-02-15,2023-04-15 13:15:21,Monitor
556,2023-03-31,2023-04-15 19:32:38,Monitor
524,2023-02-19,2023-04-15 12:17:44,IoT Device
44,2023-02-03,2023-04-15 20:59:07,Monitor
140,2023-01-31,2023-04-15 12:59:55,Speaker
416,2023-01-10,2023-04-15 09:45:45,Monitor
291,2023-02-17,2023-04-15 12:30:06,IoT Device
421,2023-02-15,2023-04-15 17:49:34,Monitor
638,2023-02-16,2023-04-15 21:41:04,Speaker
732,2023-03-07,2023-04-15 13:24:16,Monitor
564,2023-03-17,2023-04-15 04:03:40,Watch
889,2023-04-01,2023-04-15 23:46:26,IoT Device
861,2023-02-03,2023-04-15 00:47:56,IoT Device
856,2023-03-24,2023-04-15 18:39:31,IoT Device
910,2023-01-31,2023-04-15 03:20:23,Watch
993,2023-02-01,2023-04-15 17:41:55,Watch
393,2023-02-15,2023-04-15 22:04:35,IoT Device
83,2023-01-08,2023-04-15 15:38:44,Monitor
862,2023-02-05,2023-04-15 14:40:31,Monitor
403,2023-01-16,2023-04-15 20:13:40,Monitor
277,2023-01-09,2023-04-15 23:58:26,Monitor
303,2023-01-10,2023-04-15 07:02:59,IoT Device
975,2023-01-03,2023-04-15 02:53:55,Monitor
846,2023-01-16,2023-04-15 22:19:17,Speaker
203,2023-04-01,2023-04-15 13:14:20,Speaker
277,2023-03-31,2023-04-15 10:29:41,Speaker
994,2023-01-27,2023-04-15 01:28:19,Speaker
522,2023-02-01,2023-04-15 00:03:22,Speaker
498,2023-01-03,2023-04-15 03:45:53,Speaker
380,2023-03-19,2023-04-15 09:06:06,Watch
288,2023-01-03,2023-04-15 00:51:47,Watch
264,2023-01-17,2023-04-15 11:33:33,Speaker
389,2023-03-02,2023-04-15 04:38:54,Speaker
413,2023-01-07,2023-04-15 17:13:19,Watch
310,2023-03-27,2023-04-15 22:46:13,IoT Device
968,2023-03-19,2023-04-15 01:45:44,Watch
503,2023-02-24,2023-04-15 20:14:04,Watch
777,2023-01-18,2023-04-15 23:52:55,Monitor
795,2023-01-04,2023-04-15 23:53:14,Speaker
909,2023-03-21,2023-04-15 14:44:16,Speaker
658,2023-03-21,2023-04-15 20:54:19,Monitor
679,2023-03-05,2023-04-15 09:18:10,Speaker
822,2023-03-20,2023-04-15 16:09:54,IoT Device
304,2023-02-16,2023-04-15 12:22:44,Watch
162,2023-02-28,2023-04-15 23:13:35,Speaker
539,2023-03-15,2023-04-15 17:58:15,Speaker
721,2023-02-07,2023-04-15 12:33:42,Monitor
360,2023-01-28,2023-04-15 04:18:49,Speaker
861,2023-04-01,2023-04-15 04:17:34,Speaker
83,2023-02-28,2023-04-15 06:09:52,Watch
919,2023-03-01,2023-04-15 17:15:49,Monitor
171,2023-02-04,2023-04-15 10:26:49,Speaker
228,2023-03-08,2023-04-15 16:09:40,Speaker
186,2023-01-10,2023-04-15 04:32:42,Speaker
992,2023-02-18,2023-04-15 20:40:35,Watch
904,2023-02-27,2023-04-15 00:34:22,Speaker
900,2023-02-17,2023-04-15 02:26:09,Monitor
120,2023-01-07,2023-04-15 08:19:17,Watch
714,2023-03-06,2023-04-15 05:32:01,Monitor
753,2023-03-09,2023-04-15 15:04:17,Monitor
479,2023-01-16,2023-04-15 20:36:38,Watch
351,2023-01-21,2023-04-15 23:49:46,Monitor
368,2023-01-02,2023-04-15 21:34:23,Speaker
580,2023-01-12,2023-04-15 11:34:50,Watch
536,2023-03-23,2023-04-15 19:12:32,Speaker
825,2023-03-25,2023-04-15 10:14:39,IoT Device
487,2023-03-16,2023-04-15 16:04:12,Watch
95,2023-02-01,2023-04-15 21:55:31,Speaker
170,2023-03-04,2023-04-15 22:21:53,Speaker
817,2023-03-22,2023-04-15 19:23:05,Watch
851,2023-03-12,2023-04-15 15:27:10,Speaker
370,2023-04-01,2023-04-15 19:39:12,Speaker
689,2023-01-11,2023-04-15 03:06:05,IoT Device
137,2023-02-16,2023-04-15 20:38:06,Watch
117,2023-01-16,2023-04-15 16:22:56,Watch
599,2023-03-20,2023-04-15 05:32:22,Watch
83,2023-03-25,2023-04-15 12:45:59,Speaker
355,2023-02-12,2023-04-15 03:59:59,Speaker
814,2023-02-25,2023-04-15 21:11:59,Monitor
934,2023-03-26,2023-04-15 17:42:30,Monitor
159,2023-01-13,2023-04-15 00:56:47,Monitor
789,2023-01-27,2023-04-15 12:51:16,IoT Device
39,2023-01-05,2023-04-15 06:58:24,Watch
671,2023-01-15,2023-04-15 20:53:36,Watch
385,2023-01-03,2023-04-15 10:26:13,IoT Device
790,2023-02-05,2023-04-15 11:33:01,Monitor
45,2023-04-01,2023-04-15 15:44:17,Watch
738,2023-02-11,2023-04-15 15:27:26,Watch
428,2023-03-07,2023-04-15 09:32:31,Speaker
644,2023-01-31,2023-04-15 00:31:17,Speaker
34,2023-02-06,2023-04-15 16:26:56,Speaker
57,2023-02-18,2023-04-15 08:34:54,Monitor
505,2023-02-20,2023-04-15 14:07:49,Speaker
745,2023-01-31,2023-04-15 10:47:14,Monitor
878,2023-03-11,2023-04-15 04:58:39,Monitor
919,2023-03-17,2023-04-15 19:40:33,Monitor
707,2023-03-28,2023-04-15 04:37:47,Monitor
727,2023-02-22,2023-04-15 17:56:28,Monitor
859,2023-02-04,2023-04-15 10:09:51,Speaker
620,2023-03-07,2023-04-15 01:27:59,IoT Device
39,2023-01-13,2023-04-15 21:31:46,Speaker
90,2023-01-06,2023-04-15 15:14:58,Watch
81,2023-02-05,2023-04-15 04:18:09,Speaker
741,2023-03-10,2023-04-15 12:59:07,IoT Device
670,2023-03-06,2023-04-15 06:14:30,Watch
154,2023-01-17,2023-04-15 13:16:31,Monitor
777,2023-03-24,2023-04-15 06:23:42,Monitor
566,2023-01-14,2023-04-15 04:16:58,IoT Device
52,2023-03-22,2023-04-15 12:11:47,Speaker
762,2023-01-21,2023-04-15 09:32:44,Speaker
786,2023-01-14,2023-04-15 02:27:47,Speaker
149,2023-03-15,2023-04-15 17:36:07,Watch
251,2023-03-21,2023-04-15 07:07:12,IoT Device
383,2023-03-14,2023-04-15 21:39:41,Speaker
810,2023-01-11,2023-04-15 03:16:40,Monitor
569,2023-03-22,2023-04-15 09:46:51,IoT Device
627,2023-04-01,2023-04-15 06:12:47,Speaker
30,2023-03-20,2023-04-15 23:39:16,Speaker
792,2023-04-01,2023-04-15 21:06:13,Monitor
269,2023-01-23,2023-04-15 02:33:27,Monitor
781,2023-03-11,2023-04-15 11:43:40,Speaker
161,2023-02-03,2023-04-15 08:46:44,Watch
315,2023-02-17,2023-04-15 03:08:38,IoT Device
910,2023-01-10,2023-04-15 12:06:26,Monitor
54,2023-02-01,2023-04-15 03:43:53,Speaker
780,2023-02-16,2023-04-15 06:40:44,IoT Device
354,2023-01-29,2023-04-15 22:23:01,Watch
314,2023-03-25,2023-04-15 04:58:31,IoT Device
82,2023-01-07,2023-04-15 19:58:52,IoT Device
60,2023-01-30,2023-04-15 20:18:28,IoT Device
309,2023-02-07,2023-04-15 05:37:21,Speaker
11,2023-02-03,2023-04-15 09:20:30,Monitor
959,2023-02-06,2023-04-15 12:03:00,Monitor
146,2023-02-09,2023-04-15 14:39:40,Monitor
469,2023-03-14,2023-04-15 18:05:02,Watch
874,2023-02-11,2023-04-15 21:30:55,IoT Device
892,2023-01-09,2023-04-15 07:42:27,Watch
540,2023-01-30,2023-04-15 23:28:45,Monitor
815,2023-01-04,2023-04-15 07:49:18,Speaker
1,2023-01-27,2023-04-15 22:53:16,Speaker
328,2023-02-21,2023-04-15 10:42:05,Watch
918,2023-01-24,2023-04-15 23:19:59,Speaker
883,2023-03-03,2023-04-15 21:42:29,Watch
359,2023-03-19,2023-04-15 09:55:09,Watch
941,2023-01-16,2023-04-15 17:17:39,Monitor
78,2023-02-05,2023-04-15 11:56:04,Monitor
173,2023-01-29,2023-04-15 16:50:00,Watch
866,2023-01-08,2023-04-15 13:15:13,IoT Device
100,2023-02-23,2023-04-15 08:03:03,Speaker
171,2023-02-28,2023-04-15 17:52:24,Monitor
140,2023-02-20,2023-04-15 11:44:16,Monitor
682,2023-03-26,2023-04-15 13:47:56,Watch
567,2023-02-24,2023-04-15 04:03:04,IoT Device
297,2023-03-24,2023-04-15 17:27:13,Speaker
755,2023-03-25,2023-04-15 13:29:27,Monitor
760,2023-03-22,2023-04-15 12:25:24,Watch
780,2023-02-14,2023-04-15 00:48:08,Watch
779,2023-02-14,2023-04-15 13:39:12,Speaker
669,2023-03-17,2023-04-15 08:40:00,Speaker
530,2023-01-14,2023-04-15 02:15:28,Speaker
138,2023-03-20,2023-04-15 01:13:25,IoT Device
256,2023-01-01,2023-04-15 15:51:32,Speaker
548,2023-02-25,2023-04-15 02:21:08,Monitor
54,2023-03-04,2023-04-15 16:30:34,Speaker
766,2023-01-08,2023-04-15 07:51:00,IoT Device
697,2023-03-09,2023-04-15 17:09:46,Speaker
463,2023-03-23,2023-04-15 09:11:34,Speaker
7,2023-02-21,2023-04-15 22:40:51,IoT Device
750,2023-01-28,2023-04-15 02:09:11,Speaker
293,2023-01-30,2023-04-15 17:19:43,Monitor
309,2023-03-23,2023-04-15 19:27:32,Monitor
231,2023-03-11,2023-04-15 15:02:31,Monitor
44,2023-02-25,2023-04-15 14:20:11,IoT Device
429,2023-02-02,2023-04-15 11:39:38,Watch
963,2023-01-31,2023-04-15 03:57:03,Speaker
189,2023-01-30,2023-04-15 10:31:05,Monitor
524,2023-01-16,2023-04-15 17:03:19,IoT Device
629,2023-02-20,2023-04-15 02:47:49,Speaker
373,2023-02-07,2023-04-15 04:14:10,IoT Device
220,2023-01-29,2023-04-15 10:02:35,IoT Device
693,2023-02-19,2023-04-15 18:06:19,IoT Device
246,2023-02-14,2023-04-15 07:39:02,Watch
135,2023-03-23,2023-04-15 02:53:17,IoT Device
932,2023-03-02,2023-04-15 20:12:42,Monitor
161,2023-03-07,2023-04-15 07:39:30,Monitor
523,2023-02-03,2023-04-15 15:26:57,Monitor
650,2023-02-19,2023-04-15 00:37:48,IoT Device
656,2023-01-02,2023-04-15 07:03:27,IoT Device
281,2023-01-14,2023-04-15 13:28:41,Speaker
33,2023-01-13,2023-04-15 09:08:37,IoT Device
245,2023-04-01,2023-04-15 21:11:38,Speaker
243,2023-04-01,2023-04-15 21:48:39,Monitor
958,2023-02-22,2023-04-15 04:53:47,Watch
102,2023-03-13,2023-04-15 15:03:56,IoT Device
596,2023-02-08,2023-04-15 11:01:11,Speaker
464,2023-01-03,2023-04-15 13:29:32,Speaker
55,2023-02-17,2023-04-15 02:17:29,Watch
34,2023-03-30,2023-04-15 05:24:37,Monitor
855,2023-03-13,2023-04-15 17:39:11,Watch
382,2023-03-09,2023-04-15 20:57:00,Watch
38,2023-03-15,2023-04-15 12:13:18,IoT Device
999,2023-03-07,2023-04-15 01:08:23,Monitor
778,2023-03-23,2023-04-15 05:53:50,Watch
162,2023-03-10,2023-04-15 01:12:09,Speaker
398,2023-03-01,2023-04-15 01:17:02,Speaker
686,2023-02-24,2023-04-15 03:35:47,IoT Device
998,2023-03-06,2023-04-15 01:37:55,Watch
597,2023-01-19,2023-04-15 16:42:27,Monitor
993,2023-02-19,2023-04-15 00:40:12,Watch
134,2023-03-09,2023-04-15 03:50:34,IoT Device
635,2023-02-22,2023-04-15 15:54:46,IoT Device
869,2023-03-19,2023-04-15 12:45:34,Watch
998,2023-01-17,2023-04-15 01:22:28,Monitor
766,2023-02-16,2023-04-15 16:46:05,IoT Device
367,2023-02-19,2023-04-15 19:14:13,Speaker
448,2023-01-28,2023-04-15 02:52:50,Monitor
269,2023-01-16,2023-04-15 04:24:07,IoT Device
853,2023-03-22,2023-04-15 08:27:25,Monitor
215,2023-03-25,2023-04-15 23:34:41,Monitor
720,2023-01-01,2023-04-15 16:02:08,Monitor
552,2023-02-06,2023-04-15 08:58:18,Watch
466,2023-03-15,2023-04-15 10:08:13,Watch
890,2023-01-24,2023-04-15 09:18:30,Speaker
674,2023-04-01,2023-04-15 15:00:23,Speaker
275,2023-02-03,2023-04-15 04:58:18,Speaker
153,2023-03-16,2023-04-15 17:31:13,IoT Device
752,2023-03-06,2023-04-15 02:44:10,IoT Device
67,2023-02-27,2023-04-15 07:34:02,IoT Device
328,2023-01-11,2023-04-15 05:29:06,IoT Device
639,2023-02-24,2023-04-15 02:59:53,IoT Device
259,2023-03-27,2023-04-15 06:20:13,Watch
808,2023-03-26,2023-04-15 21:51:31,Watch
523,2023-02-28,2023-04-15 09:00:14,IoT Device
257,2023-03-23,2023-04-15 21:51:06,Monitor
541,2023-01-13,2023-04-15 00:52:25,Monitor
647,2023-03-06,2023-04-15 13:08:44,Speaker
842,2023-01-29,2023-04-15 00:12:45,Monitor
458,2023-03-25,2023-04-15 08:27:12,Monitor
482,2023-04-01,2023-04-15 01:41:06,Watch
73,2023-01-06,2023-04-15 06:43:17,Speaker
876,2023-02-01,2023-04-15 10:21:40,Monitor
956,2023-01-05,2023-04-15 06:41:37,Monitor
348,2023-01-17,2023-04-15 23:24:38,IoT Device
747,2023-01-14,2023-04-15 04:21:33,Monitor
794,2023-02-22,2023-04-15 10:09:40,Watch
625,2023-01-13,2023-04-15 04:55:37,Monitor
947,2023-03-18,2023-04-15 21:42:58,Watch
48,2023-02-02,2023-04-15 23:51:03,Speaker
310,2023-01-10,2023-04-15 05:54:16,Watch
265,2023-02-16,2023-04-15 11:30:48,IoT Device
335,2023-02-21,2023-04-15 02:27:19,Watch
56,2023-01-16,2023-04-15 23:34:34,Monitor
164,2023-03-15,2023-04-15 05:30:57,Monitor
361,2023-03-21,2023-04-15 23:07:42,Watch
312,2023-01-01,2023-04-15 04:13:47,Monitor
159,2023-01-20,2023-04-15 12:09:06,Watch
240,2023-03-11,2023-04-15 20:06:47,Watch
666,2023-02-08,2023-04-15 19:13:44,Speaker
801,2023-03-02,2023-04-15 18:56:25,Watch
390,2023-02-13,2023-04-15 23:53:19,Monitor
923,2023-01-11,2023-04-15 23:15:04,IoT Device
118,2023-03-25,2023-04-15 11:36:45,Monitor
721,2023-02-21,2023-04-15 13:46:55,Watch
462,2023-03-22,2023-04-15 01:21:32,IoT Device
525,2023-01-31,2023-04-15 03:12:19,IoT Device
984,2023-02-16,2023-04-15 14:00:30,IoT Device
829,2023-03-03,2023-04-15 17:15:06,Watch
884,2023-03-03,2023-04-15 05:02:10,Speaker
907,2023-03-11,2023-04-15 17:16:47,Speaker
807,2023-04-01,2023-04-15 18:08:31,Watch
805,2023-01-04,2023-04-15 07:42:40,Watch
412,2023-01-04,2023-04-15 21:50:04,Speaker
54,2023-03-27,2023-04-15 10:58:59,Speaker
297,2023-03-02,2023-04-15 10:12:57,Monitor
794,2023-02-17,2023-04-15 03:43:10,IoT Device
531,2023-02-19,2023-04-15 23:13:10,Watch
427,2023-01-08,2023-04-15 07:44:22,Monitor
712,2023-04-01,2023-04-15 21:16:00,IoT Device
720,2023-01-09,2023-04-15 15:28:48,Watch
893,2023-01-13,2023-04-15 15:51:56,Watch
24,2023-01-20,2023-04-15 13:07:17,Monitor
320,2023-03-03,2023-04-15 19:03:25,Speaker
412,2023-03-26,2023-04-15 08:25:07,Speaker
690,2023-03-24,2023-04-15 17:49:22,Monitor
464,2023-03-02,2023-04-15 19:41:48,Monitor
221,2023-01-18,2023-04-15 04:50:30,Monitor
41,2023-03-12,2023-04-15 01:36:57,Watch
659,2023-02-15,2023-04-15 07:49:50,IoT Device
811,2023-02-01,2023-04-15 15:15:46,Speaker
121,2023-04-01,2023-04-15 14:07:31,Watch
860,2023-02-17,2023-04-15 22:15:36,IoT Device
495,2023-02-02,2023-04-15 20:02:23,Monitor
902,2023-02-24,2023-04-15 15:28:28,IoT Device
212,2023-03-25,2023-04-15 22:51:17,IoT Device
601,2023-03-14,2023-04-15 16:28:12,IoT Device
645,2023-01-23,2023-04-15 04:13:17,Speaker
443,2023-01-07,2023-04-15 05:50:56,Monitor
802,2023-02-27,2023-04-15 04:30:24,IoT Device
114,2023-03-27,2023-04-15 02:25:16,Speaker
518,2023-03-08,2023-04-15 00:27:32,IoT Device
389,2023-03-14,2023-04-15 18:01:45,Monitor
119,2023-01-16,2023-04-15 08:32:42,Watch
718,2023-01-03,2023-04-15 06:30:57,Watch
891,2023-02-15,2023-04-15 09:00:34,IoT Device
547,2023-02-21,2023-04-15 08:10:07,Speaker
565,2023-02-12,2023-04-15 11:28:39,IoT Device
578,2023-03-26,2023-04-15 19:31:59,Monitor
267,2023-02-04,2023-04-15 09:18:41,IoT Device
873,2023-02-03,2023-04-15 03:41:17,Speaker
596,2023-03-08,2023-04-15 09:16:23,IoT Device
587,2023-04-01,2023-04-15 18:11:38,IoT Device
854,2023-02-21,2023-04-15 21:45:20,Watch
282,2023-02-13,2023-04-15 08:02:57,Speaker
519,2023-03-06,2023-04-15 01:33:39,Monitor
957,2023-02-27,2023-04-15 00:05:16,IoT Device
243,2023-01-14,2023-04-15 08:18:07,Speaker
490,2023-01-14,2023-04-15 08:05:11,Watch
63,2023-01-28,2023-04-15 10:30:31,Speaker
927,2023-01-05,2023-04-15 19:37:44,IoT Device
568,2023-03-06,2023-04-15 21:15:05,Speaker
863,2023-01-10,2023-04-15 14:11:35,Watch
689,2023-03-08,2023-04-15 05:01:06,Monitor
423,2023-01-21,2023-04-15 03:33:34,Monitor
885,2023-01-20,2023-04-15 00:10:15,Watch
381,2023-01-22,2023-04-15 06:06:16,IoT Device
744,2023-03-11,2023-04-15 12:48:46,Watch
809,2023-03-07,2023-04-15 00:57:41,Watch
705,2023-02-12,2023-04-15 20:31:16,IoT Device
509,2023-01-22,2023-04-15 22:16:38,Monitor
193,2023-01-17,2023-04-15 12:41:39,Monitor
288,2023-02-17,2023-04-15 12:21:44,IoT Device
525,2023-01-15,2023-04-15 13:51:37,Speaker
964,2023-01-21,2023-04-15 06:08:11,Speaker
494,2023-03-28,2023-04-15 09:26:20,Speaker
868,2023-03-16,2023-04-15 05:55:19,Speaker
233,2023-03-28,2023-04-15 07:06:35,Watch
632,2023-01-09,2023-04-15 15:24:32,Watch
930,2023-01-17,2023-04-15 22:57:54,IoT Device
525,2023-04-01,2023-04-15 23:56:57,Monitor
230,2023-03-23,2023-04-15 05:53:35,IoT Device
829,2023-01-28,2023-04-15 15:19:51,Speaker
448,2023-03-14,2023-04-15 12:10:30,Watch
994,2023-02-16,2023-04-15 21:30:35,Watch
179,2023-03-20,2023-04-15 18:16:24,IoT Device
71,2023-03-14,2023-04-15 02:55:20,Watch
506,2023-02-19,2023-04-15 22:28:12,Monitor
181,2023-01-05,2023-04-15 12:09:37,Speaker
993,2023-03-14,2023-04-15 21:52:03,Monitor
944,2023-01-26,2023-04-15 05:43:10,IoT Device
662,2023-03-13,2023-04-15 08:50:45,Speaker
915,2023-01-20,2023-04-15 05:22:29,Speaker
91,2023-04-01,2023-04-15 19:49:00,IoT Device
290,2023-03-23,2023-04-15 04:38:18,IoT Device
259,2023-01-26,2023-04-15 10:07:55,IoT Device
359,2023-01-25,2023-04-15 01:02:20,Speaker
329,2023-04-01,2023-04-15 03:10:10,Monitor
26,2023-01-04,2023-04-15 02:22:09,IoT Device
578,2023-03-03,2023-04-15 23:49:16,Speaker
767,2023-02-21,2023-04-15 03:26:11,IoT Device
999,2023-02-10,2023-04-15 20:14:13,Speaker
153,2023-03-12,2023-04-15 21:38:31,Speaker
921,2023-03-07,2023-04-15 08:42:26,Speaker
173,2023-01-20,2023-04-15 14:00:17,IoT Device
197,2023-02-19,2023-04-15 03:16:20,Monitor
262,2023-03-16,2023-04-15 12:04:30,Watch
428,2023-02-02,2023-04-15 16:49:11,IoT Device
820,2023-03-30,2023-04-15 04:25:37,IoT Device
689,2023-02-13,2023-04-15 03:33:47,Speaker
695,2023-01-11,2023-04-15 20:40:56,Watch
678,2023-03-09,2023-04-15 20:50:17,IoT Device
944,2023-03-29,2023-04-15 04:37:22,Watch
446,2023-02-07,2023-04-15 21:13:15,Speaker
655,2023-03-31,2023-04-15 20:03:55,IoT Device
600,2023-02-26,2023-04-15 13:33:34,IoT Device
908,2023-03-02,2023-04-15 01:53:15,Watch
991,2023-02-17,2023-04-15 09:26:47,Monitor
480,2023-02-25,2023-04-15 09:16:51,Speaker
645,2023-03-25,2023-04-15 21:48:11,IoT Device
56,2023-02-07,2023-04-15 16:06:43,Watch
11,2023-03-29,2023-04-15 07:15:31,Speaker
769,2023-03-17,2023-04-15 02:34:59,Watch
994,2023-02-18,2023-04-15 18:13:10,Monitor
911,2023-01-21,2023-04-15 11:50:40,IoT Device
920,2023-01-12,2023-04-15 04:50:58,IoT Device
733,2023-02-09,2023-04-15 18:54:40,Speaker
138,2023-03-23,2023-04-15 08:39:48,Watch
301,2023-02-19,2023-04-15 14:34:19,Monitor
468,2023-02-08,2023-04-15 05:14:41,Watch
475,2023-03-11,2023-04-15 15:19:36,Watch
700,2023-01-05,2023-04-15 19:06:45,Monitor
764,2023-03-06,2023-04-15 06:40:23,Watch
970,2023-02-16,2023-04-15 05:18:36,IoT Device
590,2023-02-18,2023-04-15 07:30:02,IoT Device
751,2023-02-23,2023-04-15 19:27:04,Watch
455,2023-02-06,2023-04-15 18:28:12,Speaker
310,2023-03-04,2023-04-15 13:33:43,Watch
619,2023-01-21,2023-04-15 11:59:31,Monitor
783,2023-03-18,2023-04-15 21:04:09,Monitor
283,2023-03-22,2023-04-15 14:00:14,Monitor
272,2023-02-04,2023-04-15 04:07:47,Monitor
617,2023-03-21,2023-04-15 21:31:28,IoT Device
869,2023-03-06,2023-04-15 15:42:38,Speaker
354,2023-01-17,2023-04-15 21:26:10,IoT Device
572,2023-01-31,2023-04-15 02:29:08,Monitor
630,2023-01-13,2023-04-15 21:44:18,Watch
42,2023-03-28,2023-04-15 20:00:50,IoT Device
350,2023-01-13,2023-04-15 20:50:25,Speaker
376,2023-03-20,2023-04-15 14:18:08,Monitor
359,2023-01-07,2023-04-15 04:31:29,IoT Device
