device_id,gps_date,gps_time,latitude,longitude,latitude_direction,longitude_direction
214,2023-03-30,17:16:09,73,-131,North,East
51,2023-03-04,22:03:27,5,79,North,West
254,2023-01-02,01:54:25,63,77,North,West
188,2023-02-17,20:39:15,79,17,North,West
735,2023-03-03,18:07:49,-4,-85,South,East
253,2023-02-12,10:57:23,-70,174,South,West
70,2023-01-01,15:32:13,66,112,North,West
865,2023-03-01,09:16:42,12,-153,North,East
509,2023-01-04,15:28:55,67,-42,North,East
211,2023-03-12,18:04:51,-37,158,South,West
362,2023-01-01,18:20:10,-42,147,South,West
276,2023-02-05,21:48:43,69,75,North,West
695,2023-01-22,07:37:30,-89,-68,South,East
471,2023-03-05,01:21:00,81,-53,North,East
511,2023-03-21,01:15:16,-43,120,South,West
857,2023-03-04,02:12:29,25,156,North,West
222,2023-03-23,07:12:03,-49,-81,South,East
115,2023-03-31,02:26:09,-67,154,South,West
449,2023-03-22,02:26:47,0,162,North,West
502,2023-01-08,15:15:18,88,-15,North,East
569,2023-01-17,17:45:39,-58,80,South,West
99,2023-03-11,17:39:20,-50,39,South,West
636,2023-01-14,19:23:06,33,113,North,West
355,2023-03-11,03:12:10,3,-21,North,East
280,2023-03-27,23:18:42,-46,-14,South,East
644,2023-02-23,11:41:28,64,-132,North,East
979,2023-01-31,04:52:08,21,-70,North,East
496,2023-02-24,13:08:51,-38,136,South,West
652,2023-02-13,05:50:22,25,143,North,West
589,2023-02-26,13:29:11,-25,43,South,West
716,2023-01-11,06:46:44,-86,79,South,West
730,2023-01-28,07:23:30,-81,-137,South,East
157,2023-03-01,06:37:25,35,-163,North,East
378,2023-02-02,09:19:46,72,-175,North,East
556,2023-01-04,13:39:27,63,-134,North,East
295,2023-02-21,11:06:36,40,-31,North,East
353,2023-01-08,05:09:32,-65,-111,South,East
986,2023-03-25,17:17:23,37,156,North,West
167,2023-01-05,21:03:14,-35,3,South,West
16,2023-02-17,15:21:40,-45,-134,South,East
871,2023-03-04,21:32:23,70,-122,North,East
984,2023-02-06,05:13:33,16,-170,North,East
869,2023-01-25,10:46:14,-35,123,South,West
437,2023-02-19,21:00:01,39,-122,North,East
302,2023-02-14,17:11:18,35,85,North,West
450,2023-03-27,01:19:57,-51,171,South,West
70,2023-01-01,14:49:25,13,1,North,West
370,2023-01-02,18:24:21,58,106,North,West
335,2023-03-27,12:50:20,3,-117,North,East
767,2023-01-17,19:28:54,74,-83,North,East
871,2023-01-15,12:15:34,16,-48,North,East
272,2023-03-14,06:19:07,-34,113,South,West
350,2023-03-04,17:11:47,67,-36,North,East
618,2023-03-15,21:13:30,20,-130,North,East
8,2023-02-02,23:08:39,72,23,North,West
719,2023-03-13,15:08:11,-78,12,South,West
920,2023-03-30,16:52:11,-76,-113,South,East
580,2023-02-04,20:32:55,10,117,North,West
24,2023-02-06,11:56:44,12,-27,North,East
13,2023-03-10,13:08:11,-43,143,South,West
194,2023-02-02,22:28:02,45,8,North,West
2,2023-02-01,16:25:15,-47,-63,South,East
686,2023-01-04,07:44:07,49,157,North,West
813,2023-02-25,15:17:57,24,145,North,West
613,2023-01-24,11:38:49,-40,94,South,West
652,2023-02-01,14:57:28,69,44,North,West
483,2023-03-30,01:14:04,58,99,North,West
733,2023-03-05,02:09:03,-43,68,South,West
600,2023-02-01,07:15:00,-50,157,South,West
154,2023-02-09,14:16:34,49,-38,North,East
755,2023-02-06,03:23:06,-46,27,South,West
775,2023-03-21,12:16:32,-75,-8,South,East
518,2023-02-27,21:24:09,-73,141,South,West
396,2023-03-03,05:59:53,88,100,North,West
156,2023-01-05,01:29:02,13,-39,North,East
857,2023-02-26,21:42:58,70,-57,North,East
255,2023-03-15,15:17:41,-42,109,South,West
16,2023-01-29,14:17:44,23,-40,North,East
168,2023-01-04,00:47:37,59,-156,North,East
703,2023-01-05,10:00:46,6,107,North,West
736,2023-02-05,16:29:18,-8,84,South,West
766,2023-03-06,15:50:37,-82,168,South,West
159,2023-03-11,23:51:23,7,-139,North,East
143,2023-02-21,04:20:15,26,64,North,West
991,2023-03-13,06:57:39,-57,119,South,West
928,2023-01-30,09:24:51,71,-107,North,East
639,2023-01-19,22:02:28,66,-98,North,East
992,2023-02-27,15:13:45,-8,-63,South,East
856,2023-01-12,02:09:06,17,58,North,West
91,2023-02-19,20:23:45,-57,-114,South,East
37,2023-03-08,16:12:59,-49,138,South,West
344,2023-01-23,09:07:22,-1,161,South,West
875,2023-03-18,03:39:54,61,-82,North,East
205,2023-03-30,09:15:31,58,137,North,West
756,2023-01-26,22:32:47,23,38,North,West
610,2023-03-10,00:40:10,-23,-159,South,East
169,2023-03-01,17:17:02,-52,91,South,West
712,2023-02-22,08:58:40,-57,107,South,West
299,2023-02-19,07:45:32,82,138,North,West
17,2023-01-15,05:19:07,-10,-26,South,East
652,2023-02-04,23:27:58,43,73,North,West
410,2023-01-27,14:42:59,-29,-163,South,East
218,2023-03-02,18:01:39,-83,-75,South,East
557,2023-02-17,10:44:36,21,68,North,West
688,2023-01-13,05:26:28,1,178,North,West
547,2023-01-05,08:19:04,-69,-10,South,East
259,2023-03-12,23:02:28,16,48,North,West
44,2023-02-01,23:07:41,0,-135,North,East
669,2023-04-01,01:01:20,-69,52,South,West
575,2023-03-14,16:55:11,-47,166,South,West
833,2023-03-03,22:27:33,20,64,North,West
672,2023-01-03,16:32:39,64,-67,North,East
463,2023-02-09,01:44:52,-19,-152,South,East
816,2023-01-24,19:26:48,7,-90,North,East
9,2023-01-02,22:08:53,-48,64,South,West
775,2023-03-28,14:54:54,35,-59,North,East
425,2023-02-19,00:06:13,-15,84,South,West
224,2023-01-23,21:05:03,-61,-25,South,East
743,2023-02-15,16:50:19,12,-83,North,East
94,2023-01-11,06:32:58,28,-6,North,East
748,2023-03-13,06:46:32,27,-99,North,East
456,2023-01-10,05:09:23,-20,-155,South,East
327,2023-01-08,06:58:19,-36,94,South,West
616,2023-03-25,14:00:10,-29,107,South,West
817,2023-02-13,07:24:52,57,109,North,West
483,2023-01-21,23:11:38,-34,-21,South,East
329,2023-01-27,05:20:40,-18,50,South,West
509,2023-01-04,04:30:49,-25,-31,South,East
914,2023-03-18,05:57:32,39,-160,North,East
81,2023-01-27,15:02:23,-77,22,South,West
262,2023-02-10,10:17:13,-70,-85,South,East
254,2023-02-22,15:43:26,-55,37,South,West
985,2023-02-08,17:53:29,-28,-124,South,East
178,2023-03-30,17:47:51,5,-76,North,East
987,2023-01-29,17:30:13,42,-69,North,East
276,2023-01-03,09:37:24,53,-103,North,East
808,2023-02-01,05:05:49,85,-47,North,East
586,2023-02-17,13:21:35,-49,-51,South,East
973,2023-03-11,23:08:22,83,-16,North,East
45,2023-02-20,06:17:54,83,134,North,West
890,2023-02-09,00:43:35,-41,-103,South,East
274,2023-02-21,00:25:49,12,84,North,West
909,2023-01-04,18:36:16,53,-108,North,East
578,2023-01-18,13:50:56,7,-150,North,East
751,2023-01-09,07:27:15,10,-46,North,East
900,2023-01-29,13:21:41,18,39,North,West
561,2023-02-02,21:30:14,36,-118,North,East
576,2023-01-10,01:38:01,-3,171,South,West
100,2023-01-08,23:42:10,21,148,North,West
310,2023-03-12,23:40:06,67,63,North,West
550,2023-01-27,19:59:30,36,179,North,West
258,2023-01-08,05:27:41,-38,-15,South,East
706,2023-03-17,12:44:29,-14,-158,South,East
7,2023-01-08,10:15:26,56,77,North,West
262,2023-03-08,08:57:19,-77,-137,South,East
550,2023-03-03,10:40:32,-25,-130,South,East
708,2023-01-31,23:45:11,-20,131,South,West
614,2023-02-19,14:53:59,26,29,North,West
201,2023-02-10,03:26:46,6,111,North,West
251,2023-02-04,18:27:21,58,-85,North,East
76,2023-01-19,15:14:06,26,169,North,West
828,2023-03-07,18:04:39,-45,80,South,West
616,2023-03-20,11:02:03,61,-93,North,East
832,2023-01-15,07:16:17,33,37,North,West
181,2023-02-15,21:56:04,61,-88,North,East
67,2023-01-09,12:13:46,-14,-23,South,East
559,2023-01-28,12:29:08,30,-53,North,East
363,2023-03-06,21:28:57,-33,91,South,West
739,2023-01-17,17:37:44,-64,-58,South,East
756,2023-03-03,14:13:28,60,-74,North,East
298,2023-02-28,06:59:53,-63,140,South,West
614,2023-01-16,02:19:05,-32,-20,South,East
974,2023-01-20,13:43:38,64,-155,North,East
935,2023-02-14,00:05:50,42,-91,North,East
672,2023-02-11,22:25:51,-23,-151,South,East
313,2023-03-05,07:19:42,-83,-55,South,East
662,2023-03-13,10:11:22,-82,-146,South,East
465,2023-01-30,08:16:36,-22,156,South,West
576,2023-01-16,19:26:09,41,-94,North,East
415,2023-02-28,06:34:15,-74,171,South,West
863,2023-03-14,00:40:59,-7,20,South,West
792,2023-02-07,14:55:17,-45,-67,South,East
503,2023-03-14,14:21:24,-4,138,South,West
623,2023-02-28,07:54:21,43,-54,North,East
646,2023-03-20,23:27:35,28,156,North,West
907,2023-01-10,12:23:11,36,40,North,West
564,2023-03-07,11:11:05,47,-32,North,East
331,2023-03-08,17:00:05,-54,59,South,West
56,2023-02-28,14:02:03,-20,-22,South,East
313,2023-02-20,08:43:35,-15,119,South,West
646,2023-03-06,15:18:02,-65,59,South,West
389,2023-01-30,02:02:19,74,-160,North,East
672,2023-03-10,05:09:30,-82,-20,South,East
105,2023-03-17,22:08:48,-79,-95,South,East
478,2023-02-21,06:58:06,31,-43,North,East
402,2023-03-20,10:38:24,72,-79,North,East
907,2023-04-01,20:34:38,6,-18,North,East
936,2023-02-12,07:06:36,47,-12,North,East
482,2023-03-20,14:53:12,-82,-36,South,East
344,2023-02-14,05:43:30,71,148,North,West
581,2023-01-31,05:48:45,69,134,North,West
85,2023-02-24,11:19:23,43,108,North,West
635,2023-03-30,16:03:31,-87,-5,South,East
560,2023-01-19,16:56:59,-90,-95,South,East
905,2023-01-01,15:14:47,67,51,North,West
882,2023-01-20,16:36:03,-79,138,South,West
702,2023-01-08,13:59:20,-1,-37,South,East
163,2023-03-23,17:56:21,38,168,North,West
976,2023-03-29,09:50:17,-37,95,South,West
891,2023-03-28,02:02:26,-56,105,South,West
277,2023-01-06,10:01:26,-70,14,South,West
890,2023-01-15,06:08:44,-34,51,South,West
102,2023-03-03,10:24:22,27,149,North,West
915,2023-03-21,21:29:16,-56,-160,South,East
77,2023-01-09,17:14:38,76,-24,North,East
873,2023-01-20,02:08:18,-86,178,South,West
347,2023-03-18,09:15:24,37,89,North,West
243,2023-02-26,09:12:18,20,-38,North,East
972,2023-02-01,04:46:02,72,-72,North,East
250,2023-02-12,05:59:08,-27,-94,South,East
82,2023-02-26,03:27:49,30,-74,North,East
597,2023-03-11,18:41:55,-63,147,South,West
170,2023-02-21,05:40:53,6,32,North,West
400,2023-01-07,11:41:14,-49,-39,South,East
843,2023-01-17,04:29:00,6,-42,North,East
775,2023-03-18,09:48:30,82,-95,North,East
319,2023-01-09,09:06:03,77,-180,North,East
647,2023-03-10,09:57:00,3,51,North,West
445,2023-02-05,06:31:30,-86,-123,South,East
594,2023-03-14,23:38:41,21,66,North,West
940,2023-03-24,22:50:16,57,69,North,West
660,2023-03-19,22:09:43,-84,90,South,West
313,2023-02-20,07:40:37,-36,-130,South,East
336,2023-02-07,22:29:26,-89,-107,South,East
720,2023-02-21,17:52:04,-23,-80,South,East
170,2023-01-13,14:37:24,89,-177,North,East
982,2023-02-13,02:52:13,-5,-85,South,East
51,2023-02-03,00:25:52,-10,141,South,West
541,2023-02-02,08:02:10,74,-19,North,East
825,2023-03-01,21:43:34,-33,149,South,West
999,2023-02-12,03:45:47,-74,108,South,West
505,2023-03-20,08:33:39,26,9,North,West
975,2023-01-24,21:54:58,2,3,North,West
595,2023-01-16,16:01:07,-27,35,South,West
979,2023-03-16,01:24:20,-43,-178,South,East
865,2023-03-10,06:54:45,25,161,North,West
995,2023-03-04,00:47:01,-18,104,South,West
463,2023-01-29,16:03:31,57,20,North,West
445,2023-02-13,05:36:41,27,-44,North,East
925,2023-02-25,09:38:19,51,166,North,West
186,2023-03-12,11:50:38,-7,65,South,West
319,2023-02-04,06:48:10,55,-25,North,East
684,2023-02-28,19:18:53,-36,-148,South,East
706,2023-02-06,10:57:09,-7,-77,South,East
367,2023-03-01,03:51:20,-47,132,South,West
353,2023-03-01,08:44:30,77,-60,North,East
465,2023-03-29,01:46:52,-38,95,South,West
665,2023-01-25,06:26:01,89,131,North,West
632,2023-03-09,11:57:31,-9,-22,South,East
759,2023-02-17,16:35:14,-70,68,South,West
517,2023-01-15,13:14:31,59,139,North,West
624,2023-01-23,12:01:38,-75,-69,South,East
728,2023-02-24,19:57:35,60,-32,North,East
67,2023-03-26,16:16:44,17,-77,North,East
870,2023-03-21,23:40:21,36,92,North,West
441,2023-02-02,06:40:07,-34,-151,South,East
930,2023-01-16,05:21:39,-71,169,South,West
351,2023-03-20,17:41:16,76,114,North,West
80,2023-03-13,16:10:38,34,117,North,West
610,2023-01-18,04:05:15,-79,159,South,West
219,2023-01-06,03:37:04,59,67,North,West
23,2023-02-24,02:13:09,13,147,North,West
934,2023-02-08,21:58:28,-69,-151,South,East
417,2023-02-21,16:27:55,-42,-71,South,East
973,2023-03-13,09:26:20,56,2,North,West
135,2023-02-26,14:24:57,0,-109,North,East
586,2023-01-09,16:59:22,59,0,North,West
78,2023-03-28,18:50:26,32,90,North,West
190,2023-02-03,17:27:23,-61,-71,South,East
794,2023-01-15,11:08:25,-19,-64,South,East
18,2023-01-01,12:23:09,74,80,North,West
244,2023-03-10,13:30:19,51,112,North,West
617,2023-03-13,07:30:19,-66,117,South,West
906,2023-03-17,20:32:27,47,-163,North,East
113,2023-03-01,12:55:01,-62,-96,South,East
939,2023-02-07,00:48:13,-15,-178,South,East
372,2023-03-10,10:23:24,14,-82,North,East
176,2023-03-20,08:18:48,-59,-156,South,East
926,2023-02-23,23:57:27,-6,-21,South,East
706,2023-01-23,17:13:13,11,60,North,West
257,2023-03-16,14:25:32,-42,163,South,West
304,2023-03-22,18:26:54,-12,89,South,West
49,2023-03-12,21:22:41,-75,146,South,West
157,2023-01-23,16:33:13,29,-65,North,East
329,2023-03-24,05:38:21,84,164,North,West
951,2023-01-19,21:30:30,29,99,North,West
70,2023-02-04,20:10:13,-30,62,South,West
617,2023-03-01,23:45:36,-79,-70,South,East
983,2023-02-28,18:10:31,-52,-19,South,East
31,2023-03-31,05:38:42,-51,-177,South,East
413,2023-02-25,11:35:55,-20,127,South,West
845,2023-01-25,12:12:18,-15,-83,South,East
549,2023-01-02,20:49:57,20,-90,North,East
360,2023-01-09,07:25:25,66,-144,North,East
517,2023-01-19,14:00:29,-67,-102,South,East
145,2023-03-14,16:01:06,-56,-105,South,East
108,2023-02-22,09:08:18,35,-99,North,East
346,2023-03-19,14:35:30,-22,144,South,West
811,2023-01-12,15:59:00,45,-168,North,East
758,2023-02-23,23:16:26,6,-180,North,East
667,2023-02-16,00:48:17,-16,-73,South,East
661,2023-02-18,18:28:53,-63,20,South,West
675,2023-02-12,05:08:28,-41,-53,South,East
170,2023-01-16,17:45:40,86,-54,North,East
591,2023-03-18,19:33:16,-23,152,South,West
548,2023-02-20,12:58:52,49,110,North,West
30,2023-02-24,17:18:08,56,126,North,West
491,2023-03-04,01:44:27,-84,8,South,West
562,2023-02-09,04:21:32,-44,21,South,West
368,2023-01-31,03:28:52,-61,76,South,West
630,2023-02-11,04:40:14,77,74,North,West
457,2023-01-30,02:36:05,63,-86,North,East
547,2023-02-10,14:25:30,31,-109,North,East
164,2023-02-23,10:37:19,12,-1,North,East
54,2023-01-02,05:32:59,-33,79,South,West
325,2023-03-06,13:51:46,61,29,North,West
308,2023-02-20,11:45:30,-22,77,South,West
534,2023-03-29,13:08:51,-79,-77,South,East
193,2023-03-04,16:35:27,-44,-80,South,East
506,2023-02-10,21:54:22,-33,-88,South,East
605,2023-02-12,18:14:48,76,150,North,West
202,2023-03-03,13:19:39,-25,147,South,West
779,2023-01-30,13:48:23,-13,177,South,West
286,2023-03-11,04:16:37,-57,-86,South,East
121,2023-01-14,12:49:30,-64,-12,South,East
475,2023-03-21,01:52:10,22,-41,North,East
991,2023-03-10,21:13:32,-15,163,South,West
3,2023-01-06,20:34:55,-72,-107,South,East
965,2023-03-28,03:14:32,-25,36,South,West
500,2023-03-21,01:49:04,15,137,North,West
212,2023-03-01,20:30:03,31,176,North,West
979,2023-02-23,16:56:39,49,75,North,West
547,2023-02-26,08:39:25,-84,151,South,West
783,2023-02-18,11:51:44,69,176,North,West
832,2023-01-28,04:24:47,-46,-133,South,East
702,2023-01-01,00:06:45,77,-129,North,East
828,2023-02-18,06:53:51,29,-28,North,East
668,2023-01-23,07:02:52,-46,122,South,West
291,2023-03-22,17:52:34,-14,-66,South,East
562,2023-02-22,21:58:46,-66,-47,South,East
46,2023-03-18,07:56:20,-2,-157,South,East
622,2023-01-09,08:45:19,-26,40,South,West
228,2023-01-16,13:24:32,38,26,North,West
711,2023-02-02,02:27:26,-59,-125,South,East
840,2023-03-06,16:37:02,-25,-118,South,East
387,2023-03-10,13:43:34,80,61,North,West
982,2023-03-27,01:48:16,32,-82,North,East
913,2023-01-09,10:19:26,-43,132,South,West
584,2023-03-28,08:30:31,21,-59,North,East
710,2023-03-16,19:01:46,80,10,North,West
147,2023-01-26,12:46:02,-89,-121,South,East
327,2023-01-04,03:23:39,61,-43,North,East
247,2023-02-28,18:41:02,37,18,North,West
689,2023-03-21,16:11:56,81,-33,North,East
882,2023-02-12,23:05:23,19,148,North,West
726,2023-03-14,00:07:44,-83,-96,South,East
137,2023-01-07,09:48:05,23,-29,North,East
752,2023-01-19,20:05:10,38,16,North,West
403,2023-03-10,17:21:55,29,-140,North,East
804,2023-03-10,15:47:48,84,3,North,West
31,2023-02-10,21:23:02,22,-54,North,East
840,2023-02-21,11:50:23,-3,139,South,West
506,2023-01-04,10:47:43,31,51,North,West
540,2023-03-27,16:51:34,25,-101,North,East
668,2023-03-10,20:38:23,21,93,North,West
324,2023-02-13,05:23:53,-16,125,South,West
415,2023-01-24,04:58:17,60,-91,North,East
868,2023-02-02,04:04:55,-47,72,South,West
674,2023-02-16,16:32:01,77,-131,North,East
60,2023-03-06,04:11:51,38,-22,North,East
159,2023-03-06,02:59:32,78,-143,North,East
931,2023-01-25,12:43:17,81,-40,North,East
156,2023-01-14,05:18:17,-18,104,South,West
436,2023-01-01,15:16:58,-69,47,South,West
446,2023-01-12,03:37:30,-28,96,South,West
855,2023-03-27,13:35:07,35,142,North,West
939,2023-02-17,07:13:40,-74,158,South,West
425,2023-02-09,19:00:06,33,-21,North,East
158,2023-02-28,15:51:41,-41,-36,South,East
156,2023-02-05,10:40:02,13,-60,North,East
336,2023-02-03,22:28:30,-79,-40,South,East
126,2023-01-03,22:48:38,48,171,North,West
720,2023-01-16,11:01:49,-12,-30,South,East
304,2023-02-08,11:04:12,-52,-139,South,East
886,2023-02-25,15:42:06,-83,-33,South,East
211,2023-03-13,15:01:18,8,28,North,West
77,2023-02-07,01:45:19,84,63,North,West
703,2023-02-18,07:33:15,-27,-22,South,East
509,2023-02-12,02:43:00,-66,17,South,West
503,2023-03-15,05:09:02,-72,44,South,West
519,2023-02-26,01:00:32,36,81,North,West
16,2023-03-11,03:36:06,-5,122,South,West
580,2023-01-16,06:47:59,-6,108,South,West
386,2023-01-03,04:20:31,54,-82,North,East
38,2023-02-02,05:58:59,-4,-65,South,East
796,2023-03-19,01:44:23,72,-31,North,East
844,2023-01-26,01:07:52,80,-125,North,East
74,2023-03-29,01:12:43,-43,4,South,West
640,2023-02-26,10:38:14,81,111,North,West
533,2023-01-12,05:26:15,22,-48,North,East
657,2023-01-31,12:58:07,-48,-22,South,East
403,2023-03-23,23:15:16,9,-45,North,East
217,2023-03-28,23:14:07,4,-74,North,East
236,2023-02-10,11:13:41,85,-112,North,East
870,2023-01-19,04:44:01,-75,117,South,West
95,2023-02-10,22:50:40,72,3,North,West
69,2023-03-15,05:05:59,13,66,North,West
392,2023-01-20,11:43:27,-61,70,South,West
181,2023-01-03,04:48:42,68,106,North,West
33,2023-02-08,01:32:37,74,-72,North,East
216,2023-03-20,00:49:01,47,-51,North,East
770,2023-02-11,09:40:50,82,-107,North,East
487,2023-02-22,16:50:20,15,-131,North,East
824,2023-02-21,06:28:39,40,-68,North,East
612,2023-02-14,19:44:52,5,-46,North,East
173,2023-01-13,17:55:10,34,20,North,West
847,2023-03-16,09:13:59,-12,-115,South,East
643,2023-02-20,07:01:06,-74,52,South,West
674,2023-01-26,03:29:53,44,149,North,West
151,2023-02-05,13:02:51,57,126,North,West
601,2023-02-11,00:36:10,28,152,North,West
83,2023-02-27,06:21:26,-81,57,South,West
58,2023-03-21,17:36:29,-52,79,South,West
970,2023-03-07,12:09:24,59,29,North,West
406,2023-01-17,08:56:28,71,-90,North,East
313,2023-02-02,15:15:11,-80,34,South,West
525,2023-01-11,01:07:56,-89,-110,South,East
342,2023-02-11,10:59:35,-71,-46,South,East
474,2023-01-05,09:33:15,-56,142,South,West
625,2023-03-28,02:59:21,49,24,North,West
885,2023-03-04,23:15:41,-32,172,South,West
212,2023-03-10,17:26:14,56,159,North,West
241,2023-01-18,16:08:25,71,-158,North,East
451,2023-01-08,03:19:34,-42,-114,South,East
469,2023-02-26,17:08:42,69,131,North,West
651,2023-02-02,19:54:26,-80,-166,South,East
886,2023-02-19,17:55:59,-38,-47,South,East
715,2023-02-04,16:55:01,-19,35,South,West
722,2023-03-21,15:34:18,6,78,North,West
101,2023-02-23,22:01:48,-69,20,South,West
990,2023-01-21,09:46:10,-87,56,South,West
835,2023-02-27,02:10:58,-30,146,South,West
425,2023-01-04,12:18:24,88,120,North,West
401,2023-01-13,18:38:33,-38,132,South,West
974,2023-02-19,12:28:44,20,111,North,West
837,2023-03-18,15:09:14,76,-18,North,East
339,2023-02-02,18:25:31,-40,137,South,West
728,2023-02-10,06:29:01,49,-93,North,East
739,2023-03-23,20:24:32,5,132,North,West
483,2023-02-27,19:30:43,30,-104,North,East
331,2023-03-01,01:18:18,85,-136,North,East
